"id","decimal","hex","tagsite","tagdate","genus_species","sex","reproductive_status","age","contact_name","contact_email"
"*989001000312302",989.001000312302,"3DD.003B9F8DEE","carmen","5/2/2013","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001000312306",989.001000312306,"3DD.003B9F8DF2","carmen","5/2/2013","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001000312320",989.00100031232,"3DD.003B9F8E00","carmen","5/2/2013","Leptonycteris yerbabuenae","female","pregnant","adult","Winifred Frick","wfrick@batcon.org "
"*989001000312335",989.001000312335,"3DD.003B9F8E0F","carmen","5/2/2013","Leptonycteris yerbabuenae","female","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001000312342",989.001000312342,"3DD.003B9F8E16","carmen","5/2/2013","Leptonycteris yerbabuenae","female","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001000312343",989.001000312343,"3DD.003B9F8E17","carmen","5/2/2013","Leptonycteris yerbabuenae","female","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001000312344",989.001000312344,"3DD.003B9F8E18","carmen","5/2/2013","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001000312348",989.001000312348,"3DD.003B9F8E1C","carmen","5/2/2013","Leptonycteris yerbabuenae","female","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001000312355",989.001000312355,"3DD.003B9F8E23","carmen","5/2/2013","Leptonycteris yerbabuenae","female","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001000312358",989.001000312358,"3DD.003B9F8E26","carmen","5/2/2013","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001000312360",989.00100031236,"3DD.003B9F8E28","carmen","5/2/2013","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001000312362",989.001000312362,"3DD.003B9F8E2A","carmen","5/2/2013","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001000312363",989.001000312363,"3DD.003B9F8E2B","carmen","5/2/2013","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001000312379",989.001000312379,"3DD.003B9F8E3B","carmen","5/2/2013","Leptonycteris yerbabuenae","female","pregnant","adult","Winifred Frick","wfrick@batcon.org "
"*989001000312388",989.001000312388,"3DD.003B9F8E44","carmen","5/2/2013","Leptonycteris yerbabuenae","female","pregnant","adult","Winifred Frick","wfrick@batcon.org "
"*989001000312389",989.001000312389,"3DD.003B9F8E45","carmen","5/2/2013","Leptonycteris yerbabuenae","female","pregnant","adult","Winifred Frick","wfrick@batcon.org "
"*989001000312390",989.00100031239,"3DD.003B9F8E46","carmen","5/2/2013","Leptonycteris yerbabuenae","female","pregnant","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315394",989.001000315394,"3DD.003B9F9A02","carmen","5/2/2013","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315401",989.001000315401,"3DD.003B9F9A09","carmen","5/2/2013","Leptonycteris yerbabuenae","female","pregnant","adult","Winifred Frick","wfrick@batcon.org "
"*989001000312403",989.001000312403,"3DD.003B9F8E53","carmen","5/2/2013","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315405",989.001000315405,"3DD.003B9F9A0D","carmen","5/2/2013","Leptonycteris yerbabuenae","female","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315407",989.001000315407,"3DD.003B9F9A0F","carmen","5/2/2013","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315409",989.001000315409,"3DD.003B9F9A11","carmen","5/2/2013","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315415",989.001000315415,"3DD.003B9F9A17","carmen","5/2/2013","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315416",989.001000315416,"3DD.003B9F9A18","carmen","5/2/2013","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315417",989.001000315417,"3DD.003B9F9A19","carmen","5/2/2013","Leptonycteris yerbabuenae","female","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315424",989.001000315424,"3DD.003B9F9A20","carmen","5/2/2013","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315425",989.001000315425,"3DD.003B9F9A21","carmen","5/2/2013","Leptonycteris yerbabuenae","female","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315426",989.001000315426,"3DD.003B9F9A22","carmen","5/2/2013","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315431",989.001000315431,"3DD.003B9F9A27","carmen","5/2/2013","Leptonycteris yerbabuenae","female","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315433",989.001000315433,"3DD.003B9F9A29","carmen","5/2/2013","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315439",989.001000315439,"3DD.003B9F9A2F","carmen","5/2/2013","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315442",989.001000315442,"3DD.003B9F9A32","carmen","5/2/2013","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315451",989.001000315451,"3DD.003B9F9A3B","carmen","5/2/2013","Leptonycteris yerbabuenae","female","post-lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315452",989.001000315452,"3DD.003B9F9A3C","carmen","5/2/2013","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315454",989.001000315454,"3DD.003B9F9A3E","carmen","5/2/2013","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315455",989.001000315455,"3DD.003B9F9A3F","carmen","5/2/2013","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315457",989.001000315457,"3DD.003B9F9A41","carmen","5/2/2013","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315458",989.001000315458,"3DD.003B9F9A42","carmen","5/2/2013","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315459",989.001000315459,"3DD.003B9F9A43","carmen","5/2/2013","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315461",989.001000315461,"3DD.003B9F9A45","carmen","5/2/2013","Leptonycteris yerbabuenae","female","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315462",989.001000315462,"3DD.003B9F9A46","carmen","5/2/2013","Leptonycteris yerbabuenae","female","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315466",989.001000315466,"3DD.003B9F9A4A","carmen","5/2/2013","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315468",989.001000315468,"3DD.003B9F9A4C","carmen","5/2/2013","Leptonycteris yerbabuenae","female","pregnant","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315469",989.001000315469,"3DD.003B9F9A4D","carmen","5/2/2013","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315471",989.001000315471,"3DD.003B9F9A4F","carmen","5/2/2013","Leptonycteris yerbabuenae","female","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315475",989.001000315475,"3DD.003B9F9A53","carmen","5/2/2013","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315479",989.001000315479,"3DD.003B9F9A57","carmen","5/2/2013","Leptonycteris yerbabuenae","female","pregnant","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315480",989.00100031548,"3DD.003B9F9A58","carmen","5/2/2013","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315482",989.001000315482,"3DD.003B9F9A5A","carmen","5/2/2013","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315483",989.001000315483,"3DD.003B9F9A5B","carmen","5/2/2013","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315485",989.001000315485,"3DD.003B9F9A5D","carmen","5/2/2013","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315487",989.001000315487,"3DD.003B9F9A5F","carmen","5/2/2013","Leptonycteris yerbabuenae","female","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315490",989.00100031549,"3DD.003B9F9A62","carmen","5/2/2013","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315397",989.001000315397,"3DD.003B9F9A05","carmen","6/19/2013","Leptonycteris yerbabuenae","female","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315444",989.001000315444,"3DD.003B9F9A34","carmen","6/19/2013","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315463",989.001000315463,"3DD.003B9F9A47","carmen","6/19/2013","Leptonycteris yerbabuenae","female","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*982000359652247",982.000359652247,"3D6.00156FDB97","tucson_1_F","9/14/2013","Leptonycteris yerbabuenae","male",NA,"juvenile","Sandy Wolf","sandyawolf42@gmail.com "
"*982000359652283",982.000359652283,"3D6.00156FDBBB","tucson_1_F","9/14/2013","Leptonycteris yerbabuenae","male",NA,"adult","Sandy Wolf","sandyawolf42@gmail.com "
"*982000359652259",982.000359652259,"3D6.00156FDBA3","tucson_1_F","9/14/2013","Leptonycteris yerbabuenae","female",NA,"juvenile","Sandy Wolf","sandyawolf42@gmail.com "
"*982000359652315",982.000359652315,"3D6.00156FDBDB","tucson_1_F","9/14/2013","Leptonycteris yerbabuenae","male",NA,"adult","Sandy Wolf","sandyawolf42@gmail.com "
"*982000359652261",982.000359652261,"3D6.00156FDBA5","tucson_1_F","9/14/2013","Leptonycteris yerbabuenae","female",NA,"juvenile","Sandy Wolf","sandyawolf42@gmail.com "
"*982000359652295",982.000359652295,"3D6.00156FDBC7","tucson_1_F","9/14/2013","Leptonycteris yerbabuenae","male",NA,"juvenile","Sandy Wolf","sandyawolf42@gmail.com "
"*982000359652257",982.000359652257,"3D6.00156FDBA1","tucson_1_F","9/14/2013","Leptonycteris yerbabuenae","female",NA,"adult","Sandy Wolf","sandyawolf42@gmail.com "
"*982000359652228",982.000359652228,"3D6.00156FDB84","tucson_1_F","9/14/2013","Leptonycteris yerbabuenae","male",NA,"juvenile","Sandy Wolf","sandyawolf42@gmail.com "
"*982000359652226",982.000359652226,"3D6.00156FDB82","tucson_1_F","9/14/2013","Leptonycteris yerbabuenae","female",NA,"adult","Sandy Wolf","sandyawolf42@gmail.com "
"*982000359652288",982.000359652288,"3D6.00156FDBC0","tucson_1_F","9/14/2013","Leptonycteris yerbabuenae","female",NA,"adult","Sandy Wolf","sandyawolf42@gmail.com "
"*989001003024737",989.001003024737,"3DD.003BC8F161","las_cuevas","12/30/2013","Leptonycteris yerbabuenae","male","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001003024714",989.001003024714,"3DD.003BC8F14A","las_cuevas","12/30/2013","Leptonycteris yerbabuenae","male","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001003024721",989.001003024721,"3DD.003BC8F151","las_cuevas","12/30/2013","Leptonycteris yerbabuenae","female","pregnant","adult","Winifred Frick","wfrick@batcon.org "
"*989001003024723",989.001003024723,"3DD.003BC8F153","las_cuevas","12/30/2013","Leptonycteris yerbabuenae","male","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001003024739",989.001003024739,"3DD.003BC8F163","las_cuevas","12/30/2013","Leptonycteris yerbabuenae","female","pregnant","adult","Winifred Frick","wfrick@batcon.org "
"*989001003024753",989.001003024753,"3DD.003BC8F171","las_cuevas","12/30/2013","Leptonycteris yerbabuenae","male","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001003024756",989.001003024756,"3DD.003BC8F174","las_cuevas","12/30/2013","Leptonycteris yerbabuenae","male","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001003024757",989.001003024757,"3DD.003BC8F175","las_cuevas","12/30/2013","Leptonycteris yerbabuenae","male","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001003024761",989.001003024761,"3DD.003BC8F179","las_cuevas","12/30/2013","Leptonycteris yerbabuenae","female","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001003024764",989.001003024764,"3DD.003BC8F17C","las_cuevas","12/30/2013","Leptonycteris yerbabuenae","male","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001003024767",989.001003024767,"3DD.003BC8F17F","las_cuevas","12/30/2013","Leptonycteris yerbabuenae","male","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001003024769",989.001003024769,"3DD.003BC8F181","las_cuevas","12/30/2013","Leptonycteris yerbabuenae","male","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001003024779",989.001003024779,"3DD.003BC8F18B","las_cuevas","12/30/2013","Leptonycteris yerbabuenae","male","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001003024789",989.001003024789,"3DD.003BC8F195","las_cuevas","12/30/2013","Leptonycteris yerbabuenae","male","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001003024791",989.001003024791,"3DD.003BC8F197","las_cuevas","12/30/2013","Leptonycteris yerbabuenae","male","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001003024792",989.001003024792,"3DD.003BC8F198","las_cuevas","12/30/2013","Leptonycteris yerbabuenae","male","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001003024806",989.001003024806,"3DD.003BC8F1A6","las_cuevas","12/30/2013","Leptonycteris yerbabuenae","male","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315419",989.001000315419,"3DD.003B9F9A1B","carmen","4/2/2014","Leptonycteris yerbabuenae","female","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315474",989.001000315474,"3DD.003B9F9A52","carmen","4/2/2014","Leptonycteris yerbabuenae","female","pregnant","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315472",989.001000315472,"3DD.003B9F9A50","carmen","4/2/2014","Leptonycteris yerbabuenae","female","pregnant","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315478",989.001000315478,"3DD.003B9F9A56","carmen","4/2/2014","Leptonycteris yerbabuenae","female","pregnant","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315456",989.001000315456,"3DD.003B9F9A40","carmen","4/2/2014","Leptonycteris yerbabuenae","female","pregnant","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315420",989.00100031542,"3DD.003B9F9A1C","carmen","4/2/2014","Leptonycteris yerbabuenae","female","pregnant","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315443",989.001000315443,"3DD.003B9F9A33","carmen","4/2/2014","Leptonycteris yerbabuenae","female","pregnant","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315410",989.00100031541,"3DD.003B9F9A12","carmen","4/2/2014","Leptonycteris yerbabuenae","female","pregnant","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315460",989.00100031546,"3DD.003B9F9A44","carmen","4/2/2014","Leptonycteris yerbabuenae","female","pregnant","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315470",989.00100031547,"3DD.003B9F9A4E","carmen","4/2/2014","Leptonycteris yerbabuenae","female","pregnant","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315398",989.001000315398,"3DD.003B9F9A06","carmen","4/2/2014","Leptonycteris yerbabuenae","female","pregnant","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315450",989.00100031545,"3DD.003B9F9A3A","carmen","4/2/2014","Leptonycteris yerbabuenae","female","pregnant","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315430",989.00100031543,"3DD.003B9F9A26","carmen","4/2/2014","Leptonycteris yerbabuenae","female","pregnant","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315447",989.001000315447,"3DD.003B9F9A37","carmen","4/2/2014","Leptonycteris yerbabuenae","female","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315464",989.001000315464,"3DD.003B9F9A48","carmen","4/2/2014","Leptonycteris yerbabuenae","female","pregnant","adult","Winifred Frick","wfrick@batcon.org "
"*989001000315395",989.001000315395,"3DD.003B9F9A03","carmen","4/2/2014","Leptonycteris yerbabuenae","female","pregnant","adult","Winifred Frick","wfrick@batcon.org "
